change_id,change_number,title,description,change_type,status,risk_level,computed_risk_score,affected_ci_id,affected_service_id,category,reason,implementation_plan,rollback_plan,test_plan,requested_by,assigned_to,approved_by,implemented_by,scheduled_start,scheduled_end,actual_start,actual_end,created_at,approved_at,closed_at,success,failure_reason,caused_incident
f9295aa0-b4d4-47fe-93e2-020238330d1a,CHG0000037,Migration: kafka-prod-0267,Migration for kafka-prod-0267. This change involves migration activities.,emergency,open,medium,0.5034,4a796ef7-1079-4e16-913b-f2d9863de199,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Laura Clark,,,2025-11-15 10:24:56,2025-11-15 13:24:56,,,2025-11-14 10:24:56,,,,,false
df640dfd-e870-40d5-8bef-cf7fa798ee19,CHG0000038,Hardware Upgrade: app-stag-0101,Hardware Upgrade for app-stag-0101. This change involves hardware upgrade activities.,emergency,closed,high,0.7821,55e6ee5c-7cdb-4d54-986a-643aa9c06e7d,,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Kevin Thompson,Jessica Garcia,Lisa Anderson,David Wilson,2025-11-24 14:15:39,2025-11-24 16:15:39,2025-11-24 14:37:39,2025-11-24 16:37:39,2025-11-11 14:15:39,2025-11-13 04:15:39,2025-11-24 16:37:39,true,,false
f6fe5b98-fa34-4e4b-805a-7cbc8e5872f7,CHG0000039,Software Update: blob-stag-0088,Software Update for blob-stag-0088. This change involves software update activities.,normal,open,critical,0.8631,587e6082-6f52-46aa-9362-188335e0ee2f,e62f6318-4753-4bd5-8bd7-54a1f6528b9b,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,David Wilson,,,2026-01-15 12:33:43,2026-01-15 13:33:43,,,2026-01-06 12:33:43,,,,,false
31428c2f-3f0e-43c1-b9b1-6c0e904bb962,CHG0000040,Configuration Change: memcached-deve-0189,Configuration Change for memcached-deve-0189. This change involves configuration change activities.,standard,resolved,medium,0.5591,c4babe32-8982-4b1f-914c-f802f712eae9,fa8b3d62-d044-4c49-8ca7-4efaa127c730,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Lisa Anderson,Sarah Johnson,Michael Chen,Daniel Harris,2025-12-12 04:38:36,2025-12-12 12:38:36,2025-12-12 04:53:36,2025-12-12 05:53:36,2025-12-08 04:38:36,2025-12-09 06:38:36,2025-12-12 05:53:36,true,,false
95b544b7-08e2-4361-b5da-589d1683e9c5,CHG0000041,New Deployment: blob-prod-0203,New Deployment for blob-prod-0203. This change involves new deployment activities.,standard,in_progress,medium,0.5403,a1623054-56e3-4975-aa73-5116ef57a49d,6284d7b3-c605-4370-93f9-97ab0da34b42,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Michelle Robinson,Lisa Anderson,Laura Clark,2026-01-01 06:55:27,2026-01-01 12:55:27,2026-01-01 07:13:27,,2025-12-24 06:55:27,2025-12-26 13:55:27,,,,false
38c99e60-4f6e-4e34-aef1-a7bee2dbc9d4,CHG0000042,Security Patch: memcached-deve-0189,Security Patch for memcached-deve-0189. This change involves security patch activities.,standard,pending,high,0.7736,c4babe32-8982-4b1f-914c-f802f712eae9,fa8b3d62-d044-4c49-8ca7-4efaa127c730,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,Amanda White,,,2025-11-24 09:48:47,2025-11-24 16:48:47,,,2025-11-17 09:48:47,,,,,false
9fb40c75-9ff9-4c65-b16a-4a88f39f5d1f,CHG0000043,Hardware Upgrade: mysql-test-0111,Hardware Upgrade for mysql-test-0111. This change involves hardware upgrade activities.,standard,in_progress,medium,0.5984,9b9e4b36-1f4c-4067-8085-dce4167dbafe,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jennifer Martinez,David Wilson,John Smith,Jennifer Martinez,2026-01-30 17:09:57,2026-01-30 20:09:57,2026-01-30 17:04:57,,2026-01-22 17:09:57,2026-01-24 11:09:57,,,,false
c63721f2-e955-4165-a51c-f9ae408ff85a,CHG0000044,Migration: redis-deve-0239,Migration for redis-deve-0239. This change involves migration activities.,emergency,in_progress,medium,0.5973,b291054c-6b87-408c-a78e-63e673fdd043,9fee8601-d9ae-4a80-8221-605196634a7b,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,Emily Davis,Amanda White,Jessica Garcia,2025-12-02 04:40:33,2025-12-02 11:40:33,2025-12-02 04:25:33,,2025-11-29 04:40:33,2025-11-29 14:40:33,,,,false
c70964af-bb6d-40f2-ae06-4823b65184be,CHG0000045,Migration: payment-stag-0222,Migration for payment-stag-0222. This change involves migration activities.,standard,resolved,low,0.1625,e8a6fbf5-f04a-43fd-a22b-80345cc2762f,0b86f888-18fa-41d7-9f06-8e24157e707a,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Lisa Anderson,John Smith,Emily Davis,2025-12-24 00:43:28,2025-12-24 08:43:28,2025-12-24 01:12:28,2025-12-24 05:12:28,2025-12-10 00:43:28,2025-12-10 09:43:28,2025-12-24 05:12:28,false,Unexpected system behavior during change implementation,true
10454b2d-7593-4195-a02c-aa0fe2f3b9eb,CHG0000046,Capacity Expansion: appservice-stag-0261,Capacity Expansion for appservice-stag-0261. This change involves capacity expansion activities.,standard,closed,medium,0.425,85deb876-35c6-42ea-bc50-f2e6dfa817e8,5dde88a6-aa1b-4250-9502-369757c5ad99,Capacity Expansion,Required capacity expansion to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply capacity expansion
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Christopher Lee,Amanda White,Jessica Garcia,Sarah Johnson,2026-01-09 01:19:30,2026-01-09 09:19:30,2026-01-09 01:10:30,2026-01-09 06:10:30,2026-01-08 01:19:30,2026-01-10 08:19:30,2026-01-09 06:10:30,true,,false
89d08bda-f54a-4529-ae32-103f39465135,CHG0000047,Optimization: payment-stag-0222,Optimization for payment-stag-0222. This change involves optimization activities.,normal,resolved,high,0.7109,e8a6fbf5-f04a-43fd-a22b-80345cc2762f,0b86f888-18fa-41d7-9f06-8e24157e707a,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Kevin Thompson,Robert Taylor,David Wilson,David Wilson,2025-11-19 07:45:34,2025-11-19 09:45:34,2025-11-19 08:14:34,2025-11-19 12:14:34,2025-11-07 07:45:34,2025-11-08 06:45:34,2025-11-19 12:14:34,true,,false
aaf72a05-90de-4cef-96ce-0c1e52193a4f,CHG0000048,Rollback: batch-stag-0202,Rollback for batch-stag-0202. This change involves rollback activities.,normal,open,low,0.2762,bd2d94ed-97a0-4e3f-abb1-7cc625a5af40,a5f8b430-fb1f-4c8b-b042-5fe74b8fada9,Rollback,Required rollback to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply rollback
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",James Brown,Michelle Robinson,,,2025-11-08 22:50:11,2025-11-09 01:50:11,,,2025-11-07 22:50:11,,,,,false
3d30ac95-8fc3-496c-b3d9-e68a1f4a9410,CHG0000049,Configuration Change: k8s-node-prod-0291,Configuration Change for k8s-node-prod-0291. This change involves configuration change activities.,normal,resolved,medium,0.3041,6c9a291e-f6aa-4d98-afe3-2a6a660576a0,541cbcda-42b7-490b-83b8-1e60396f364d,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michael Chen,Jennifer Martinez,Kevin Thompson,Lisa Anderson,2025-11-30 11:49:42,2025-11-30 14:49:42,2025-11-30 11:35:42,2025-11-30 17:35:42,2025-11-28 11:49:42,2025-11-28 19:49:42,2025-11-30 17:35:42,true,,false
4fbcc480-9514-4fc0-a128-afbe076c348c,CHG0000050,Security Patch: haproxy-prod-0176,Security Patch for haproxy-prod-0176. This change involves security patch activities.,emergency,resolved,high,0.7934,b6a78847-afbe-458d-8598-8b24a8aec9a3,,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Jennifer Martinez,Jennifer Martinez,John Smith,2025-12-25 04:52:51,2025-12-25 10:52:51,2025-12-25 04:55:51,2025-12-25 06:55:51,2025-12-20 04:52:51,2025-12-22 01:52:51,2025-12-25 06:55:51,true,,false
bfc39780-5b31-4786-b329-6c692c863818,CHG0000051,New Deployment: auth-prod-0208,New Deployment for auth-prod-0208. This change involves new deployment activities.,normal,in_progress,low,0.141,01ce1a73-0693-4883-89ee-1e755d1ad318,fa8b3d62-d044-4c49-8ca7-4efaa127c730,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,Jennifer Martinez,Jennifer Martinez,Jennifer Martinez,2026-01-29 22:44:34,2026-01-30 03:44:34,2026-01-29 23:06:34,,2026-01-16 22:44:34,2026-01-17 15:44:34,,,,false
aa094cad-383c-4bcf-b145-d78c3f9ac4e1,CHG0000052,Security Patch: worker-prod-0259,Security Patch for worker-prod-0259. This change involves security patch activities.,normal,open,medium,0.3904,fb91483d-7e2d-456d-8439-8035e83a2e25,7fa559bc-2833-4dcf-ac5b-1e2401d09160,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Michael Chen,,,2026-01-03 03:04:25,2026-01-03 09:04:25,,,2025-12-24 03:04:25,,,,,false
4a688011-4bd6-4c19-b751-f45c0dc9a6f5,CHG0000053,Security Patch: s3-stag-0030,Security Patch for s3-stag-0030. This change involves security patch activities.,standard,closed,medium,0.4485,7b4c47a9-c63e-4270-8002-cf7911abbd89,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jennifer Martinez,Laura Clark,Laura Clark,Daniel Harris,2026-01-03 17:24:59,2026-01-04 01:24:59,2026-01-03 17:15:59,2026-01-03 20:15:59,2025-12-27 17:24:59,2025-12-28 00:24:59,2026-01-03 20:15:59,true,,false
3e193577-50b8-4c16-85e0-e1b16c04acee,CHG0000054,Hardware Upgrade: elasticsearch-prod-0085,Hardware Upgrade for elasticsearch-prod-0085. This change involves hardware upgrade activities.,normal,resolved,medium,0.3689,d5d770a3-c85f-4af3-9210-a422df9135be,0b86f888-18fa-41d7-9f06-8e24157e707a,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,Michelle Robinson,Laura Clark,Michael Chen,2026-01-27 23:43:07,2026-01-28 06:43:07,2026-01-27 23:19:07,2026-01-28 00:19:07,2026-01-17 23:43:07,2026-01-18 13:43:07,2026-01-28 00:19:07,false,Unexpected system behavior during change implementation,false
1173a31f-6257-40cf-98ae-735d1579185e,CHG0000055,Configuration Change: Infrastructure,Configuration Change for infrastructure. This change involves configuration change activities.,emergency,closed,medium,0.3017,,,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jessica Garcia,Michael Chen,Sarah Johnson,Lisa Anderson,2025-11-27 12:59:52,2025-11-27 17:59:52,2025-11-27 13:12:52,2025-11-27 19:12:52,2025-11-24 12:59:52,2025-11-26 14:59:52,2025-11-27 19:12:52,true,,false
ae9ffd4d-05e7-4471-af7a-97b5fe398770,CHG0000056,Software Update: Infrastructure,Software Update for infrastructure. This change involves software update activities.,emergency,in_progress,medium,0.3659,,,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,Laura Clark,Emily Davis,Robert Taylor,2025-11-09 10:10:33,2025-11-09 14:10:33,2025-11-09 10:37:33,,2025-11-08 10:10:33,2025-11-09 11:10:33,,,,false
d877d070-e035-44e8-81fd-eb0a3471bbde,CHG0000057,New Deployment: redis-stag-0146,New Deployment for redis-stag-0146. This change involves new deployment activities.,normal,closed,low,0.2109,5b789c9e-db0c-405f-b686-5fe0e7771dc9,9c1bf4ca-cf8a-451e-a0a4-3af8f7f10f65,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Laura Clark,Jennifer Martinez,Amanda White,Sarah Johnson,2026-01-15 09:52:39,2026-01-15 14:52:39,2026-01-15 10:03:39,2026-01-15 16:03:39,2026-01-01 09:52:39,2026-01-02 09:52:39,2026-01-15 16:03:39,true,,false
