incident_id,incident_number,title,description,severity,priority,status,affected_ci_id,affected_service_id,category,subcategory,impact_scope,reported_by,assigned_to,assignment_group,created_at,acknowledged_at,resolved_at,closed_at,resolution_time_minutes,sla_breached,is_major_incident
0faf1c8e-409b-418c-b748-bc9ba1467fb8,INC0000252,Brute force attempt - haproxy-stag-0129,Brute force attempt detected on haproxy-stag-0129. Impact: security related issue affecting service availability.,low,P4,closed,51433cfe-b9a1-4192-8f3b-029eae9e262a,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Security,Brute force attempt,limited,Jennifer Martinez,Laura Clark,Network Operations,2025-11-03 14:49:59,2025-11-03 14:55:59,2025-11-03 15:55:59,2025-11-05 13:55:59,66,false,false
5b6d09c1-1b6e-4487-a12e-0f987ce5637f,INC0000253,Resource exhaustion - switch-prod-0290,Resource exhaustion detected on switch-prod-0290. Impact: performance related issue affecting service availability.,medium,P3,closed,1a5928c6-9ff0-4027-8968-6091a4fe308c,5dde88a6-aa1b-4250-9502-369757c5ad99,Performance,Resource exhaustion,limited,Sarah Johnson,Emily Davis,Customer Experience,2025-11-09 09:53:39,2025-11-09 11:04:39,2025-11-09 17:33:39,2025-11-11 12:33:39,460,true,false
74b73530-5d47-49f5-97a7-b89de75737ec,INC0000254,Slow response - redis-test-0123,Slow response detected on redis-test-0123. Impact: performance related issue affecting service availability.,low,P4,closed,de0c9da1-95bc-48c7-9f72-7c86590ac0eb,,Performance,Slow response,limited,Daniel Harris,Sarah Johnson,Application Support,2025-11-05 08:55:45,2025-11-05 10:26:45,2025-11-05 15:13:45,2025-11-07 06:13:45,378,true,false
aba5d432-0f81-4546-b1d7-a5dd588b0981,INC0000255,Data corruption - Unknown CI,Data corruption detected on infrastructure. Impact: data related issue affecting service availability.,low,P4,resolved,,,Data,Data corruption,widespread,James Brown,Lisa Anderson,Platform Engineering,2026-01-12 03:31:44,2026-01-12 05:01:44,2026-01-12 11:30:44,,479,true,false
4209bbe1-161d-44b4-9dd9-1ee098d65f87,INC0000256,Brute force attempt - mysql-test-0234,Brute force attempt detected on mysql-test-0234. Impact: security related issue affecting service availability.,low,P4,resolved,6248a644-c43d-43eb-8614-d8a47f11dd1b,6284d7b3-c605-4370-93f9-97ab0da34b42,Security,Brute force attempt,limited,Jessica Garcia,Jennifer Martinez,Security Operations,2025-10-08 00:51:48,2025-10-08 02:40:48,2025-10-08 06:55:48,,364,false,false
3c988ac3-b0c2-4cd2-ae58-5b5a1a56794a,INC0000257,Backup failure - s3-prod-0083,Backup failure detected on s3-prod-0083. Impact: data related issue affecting service availability.,medium,P3,open,36cb5c1b-de9b-4fc1-a97c-180475538a7f,,Data,Backup failure,localized,Christopher Lee,Daniel Harris,Application Support,2025-09-27 08:08:28,,,,,false,false
f83685a8-20b9-4d21-937c-10903f48642a,INC0000258,Data corruption - f5-prod-0276,Data corruption detected on f5-prod-0276. Impact: data related issue affecting service availability.,low,P4,in_progress,dde747b0-414c-4327-82da-f6d233d4f31d,eab1fa5b-ffa4-4067-bcce-6ce998814034,Data,Data corruption,limited,Emily Davis,Michael Chen,DevOps,2025-10-01 23:19:56,2025-10-02 01:10:56,,,,false,false
02e0b5ab-6c3f-4cfe-bda9-4f7afaf6d057,INC0000259,Failover triggered - dns-prod-0249,Failover triggered detected on dns-prod-0249. Impact: availability related issue affecting service availability.,medium,P3,resolved,5a0a2c80-8fea-4ce7-b3c0-d32a434dd1d5,f9c1269b-0495-436f-b7f9-ba6e77ec6bda,Availability,Failover triggered,limited,Lisa Anderson,Lisa Anderson,Application Support,2025-11-02 00:04:39,2025-11-02 01:52:39,2025-11-02 04:03:39,,239,false,false
519a1942-a932-4dd0-af68-60e96ecc5285,INC0000260,Vulnerability detected - f5-prod-0276,Vulnerability detected detected on f5-prod-0276. Impact: security related issue affecting service availability.,critical,P1,in_progress,dde747b0-414c-4327-82da-f6d233d4f31d,eab1fa5b-ffa4-4067-bcce-6ce998814034,Security,Vulnerability detected,localized,Michael Chen,James Brown,Cloud Infrastructure,2025-09-19 02:17:50,2025-09-19 03:41:50,,,,false,true
a30a07cd-71c7-442b-900e-01c537657ba2,INC0000261,Backup failure - mongodb-prod-0175,Backup failure detected on mongodb-prod-0175. Impact: data related issue affecting service availability.,medium,P3,closed,15ec5d06-931e-4eba-a23f-bb1d2c2f334d,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Data,Backup failure,widespread,Amanda White,Michael Chen,Application Support,2025-12-19 00:41:21,2025-12-19 01:36:21,2025-12-19 02:04:21,2025-12-20 03:04:21,83,false,false
cb568bb9-f0ec-432d-ad56-6e3d7e732eca,INC0000262,High latency - elasticsearch-prod-0141,High latency detected on elasticsearch-prod-0141. Impact: performance related issue affecting service availability.,low,P4,resolved,a3581c5c-c597-4977-a4d2-b5c789f129b0,5dde88a6-aa1b-4250-9502-369757c5ad99,Performance,High latency,localized,Jennifer Martinez,Jennifer Martinez,Network Operations,2025-08-11 05:48:42,2025-08-11 06:21:42,2025-08-11 13:09:42,,441,true,false
65ceef90-67be-4da3-94e8-c49e769f9522,INC0000263,Service down - f5-stag-0011,Service down detected on f5-stag-0011. Impact: availability related issue affecting service availability.,medium,P3,closed,51b1729d-df9c-440c-ba6c-98983704d299,0b86f888-18fa-41d7-9f06-8e24157e707a,Availability,Service down,localized,James Brown,Michelle Robinson,Database Operations,2026-01-08 05:24:11,2026-01-08 07:16:11,2026-01-08 09:23:11,2026-01-09 12:23:11,239,false,false
b7affaec-bfc2-446f-be75-8b351cc5a0c4,INC0000264,Configuration error - f5-test-0187,Configuration error detected on f5-test-0187. Impact: application related issue affecting service availability.,low,P4,closed,a5c64c89-6e19-4330-87bc-9ba55b6d53f8,9c1bf4ca-cf8a-451e-a0a4-3af8f7f10f65,Application,Configuration error,limited,Jessica Garcia,Michael Chen,Database Operations,2025-10-11 03:30:41,2025-10-11 04:22:41,2025-10-11 06:51:41,2025-10-11 22:51:41,201,false,false
63294339-2c26-4368-9aa6-f2b802d47b1b,INC0000265,Memory leak - nginx-deve-0297,Memory leak detected on nginx-deve-0297. Impact: application related issue affecting service availability.,medium,P3,closed,c20a31d9-6b75-4fa0-8f8a-7b433bbc9e25,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Application,Memory leak,limited,Christopher Lee,Emily Davis,Customer Experience,2025-09-05 15:19:32,2025-09-05 17:04:32,2025-09-05 19:53:32,2025-09-07 17:53:32,274,false,false
3c600d04-52b5-4800-9e8c-89e87c2d64f2,INC0000266,Memory leak - appservice-deve-0295,Memory leak detected on appservice-deve-0295. Impact: application related issue affecting service availability.,medium,P3,resolved,50cfc81d-673a-4356-8bbb-42cab3870ae3,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Application,Memory leak,limited,Michelle Robinson,Michael Chen,Database Operations,2025-08-18 04:33:52,2025-08-18 05:57:52,2025-08-18 08:32:52,,239,false,false
0b288623-80fb-481d-bfaa-0b017a45a371,INC0000267,Application crash - sqs-prod-0245,Application crash detected on sqs-prod-0245. Impact: application related issue affecting service availability.,critical,P1,resolved,49856120-bb64-4cc8-bce3-e9bc1aa4f71c,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Application,Application crash,limited,Michael Chen,Robert Taylor,Customer Experience,2026-01-31 17:11:30,2026-01-31 17:24:30,2026-01-31 23:15:30,,364,false,true
bd8e4a21-fe0c-44bb-80a4-594082459925,INC0000268,Routing issues - nfs-prod-0069,Routing issues detected on nfs-prod-0069. Impact: network related issue affecting service availability.,low,P4,open,98d5cdef-7f77-4c57-aeeb-5abcc57e3a54,c5bcb10b-185b-4c44-a597-6ced6cba68fe,Network,Routing issues,localized,Kevin Thompson,Amanda White,Data Engineering,2025-11-13 19:38:35,,,,,false,false
eea78a55-d302-47f2-9ffa-66447008200b,INC0000269,Failover triggered - k8s-node-deve-0277,Failover triggered detected on k8s-node-deve-0277. Impact: availability related issue affecting service availability.,low,P4,resolved,f00cc1e9-771d-4d82-a926-94856a95e4db,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Availability,Failover triggered,widespread,Sarah Johnson,Jessica Garcia,Customer Experience,2026-01-26 09:10:30,2026-01-26 09:55:30,2026-01-26 16:46:30,,456,true,false
b4d3c1e2-6848-4ba4-9f41-863014797b80,INC0000270,DNS resolution failure - s3-prod-0083,DNS resolution failure detected on s3-prod-0083. Impact: network related issue affecting service availability.,high,P2,closed,36cb5c1b-de9b-4fc1-a97c-180475538a7f,,Network,DNS resolution failure,widespread,John Smith,Laura Clark,Cloud Infrastructure,2025-09-22 20:51:58,2025-09-22 22:12:58,2025-09-23 03:42:58,2025-09-23 15:42:58,411,true,false
04b69bce-dc44-4ef1-bc77-9c71f0421166,INC0000271,Storage full - efs-stag-0196,Storage full detected on efs-stag-0196. Impact: data related issue affecting service availability.,medium,P3,open,5b254b52-2058-49bc-a92f-f0a533ec1785,9c1bf4ca-cf8a-451e-a0a4-3af8f7f10f65,Data,Storage full,widespread,Christopher Lee,Lisa Anderson,Cloud Infrastructure,2026-01-30 05:04:49,,,,,false,false
3c4e83d1-e1bd-4620-a34f-bf3c53c63e88,INC0000272,Backup failure - kafka-test-0095,Backup failure detected on kafka-test-0095. Impact: data related issue affecting service availability.,medium,P3,in_progress,af0d10e5-5be0-45de-acf7-4358b342db75,0b86f888-18fa-41d7-9f06-8e24157e707a,Data,Backup failure,widespread,Jessica Garcia,Michael Chen,Application Support,2025-10-10 02:25:23,2025-10-10 02:55:23,,,,false,false
ad683fa2-7c64-4bdc-ada2-2f4ee7dd085c,INC0000273,Unauthorized access - s3-prod-0032,Unauthorized access detected on s3-prod-0032. Impact: security related issue affecting service availability.,medium,P3,open,f303daa9-7e8b-4613-ba94-4914a48a7d31,f9c1269b-0495-436f-b7f9-ba6e77ec6bda,Security,Unauthorized access,localized,Jessica Garcia,Emily Davis,Database Operations,2025-12-24 13:57:40,,,,,false,false
926ca7cc-3018-4e1e-8cb2-30cf49808221,INC0000274,Slow response - auth-prod-0157,Slow response detected on auth-prod-0157. Impact: performance related issue affecting service availability.,critical,P1,closed,a762ae60-ba9f-4dc0-b2c3-a5fe6de5dff8,9e0f8d3a-b07a-4be3-8cea-977f89543359,Performance,Slow response,widespread,James Brown,Laura Clark,Database Operations,2025-08-12 08:29:27,2025-08-12 09:46:27,2025-08-12 11:55:27,2025-08-12 16:55:27,206,false,false
ce9ea995-28dd-4305-8def-9693705be404,INC0000275,Memory leak - dns-prod-0294,Memory leak detected on dns-prod-0294. Impact: application related issue affecting service availability.,low,P4,open,8f9512c4-ed41-449c-b466-0fa9a58c26b9,,Application,Memory leak,localized,Lisa Anderson,David Wilson,SRE,2025-09-19 03:51:11,,,,,false,false
edced1c2-2f7b-4994-8950-3f93d0e401b7,INC0000276,DNS resolution failure - memcached-test-0160,DNS resolution failure detected on memcached-test-0160. Impact: network related issue affecting service availability.,critical,P1,open,914824f8-fab7-4a3c-a6e5-c961900b5acc,eab1fa5b-ffa4-4067-bcce-6ce998814034,Network,DNS resolution failure,limited,Lisa Anderson,Lisa Anderson,Cloud Infrastructure,2025-10-17 15:43:54,,,,,false,true
0b86c616-68de-41dd-8878-b3f9ab0e8d7c,INC0000277,Brute force attempt - Unknown CI,Brute force attempt detected on infrastructure. Impact: security related issue affecting service availability.,low,P4,closed,,,Security,Brute force attempt,localized,Michael Chen,Christopher Lee,Network Operations,2025-12-23 01:57:54,2025-12-23 03:42:54,2025-12-23 06:01:54,2025-12-23 14:01:54,244,true,false
be034952-4e44-494b-aa2b-b992589b8e50,INC0000278,Replication lag - efs-prod-0022,Replication lag detected on efs-prod-0022. Impact: data related issue affecting service availability.,medium,P3,in_progress,c345a6a4-7504-45ab-a46f-3495b0dd335a,e62f6318-4753-4bd5-8bd7-54a1f6528b9b,Data,Replication lag,localized,Emily Davis,Michael Chen,Application Support,2025-11-03 13:56:31,2025-11-03 15:02:31,,,,false,false
b85feefb-1d6b-4d0a-bf86-3882d6bf5b14,INC0000279,Configuration error - router-deve-0103,Configuration error detected on router-deve-0103. Impact: application related issue affecting service availability.,low,P4,closed,8fa23238-effc-41e6-b2dc-a0c13b0b4710,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Application,Configuration error,limited,Michelle Robinson,Daniel Harris,DevOps,2025-10-15 23:28:12,2025-10-15 23:50:12,2025-10-16 03:32:12,2025-10-16 16:32:12,244,true,false
ef3d2303-4326-4e38-9d28-efa9d75f5b86,INC0000280,Data corruption - lambda-deve-0248,Data corruption detected on lambda-deve-0248. Impact: data related issue affecting service availability.,medium,P3,resolved,96a58197-b97d-4547-86cf-14bfbd5c5988,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Data,Data corruption,limited,Sarah Johnson,Sarah Johnson,Network Operations,2026-01-08 01:57:49,2026-01-08 02:41:49,2026-01-08 06:26:49,,269,false,false
f7990916-307c-4f95-8be0-01965bf0974b,INC0000281,Packet loss - payment-test-0025,Packet loss detected on payment-test-0025. Impact: network related issue affecting service availability.,low,P4,resolved,416bf5d6-d82d-4108-9771-57ea441b2bfc,,Network,Packet loss,limited,James Brown,Jessica Garcia,Data Engineering,2025-12-18 12:49:33,2025-12-18 13:00:33,2025-12-18 15:39:33,,170,false,false
6c96dffd-987d-4f2b-be48-1be3b2383b65,INC0000282,Replication lag - cloudfunction-dr-0023,Replication lag detected on cloudfunction-dr-0023. Impact: data related issue affecting service availability.,high,P2,closed,28baef15-150c-430e-82e0-360eb9adc360,dfee32ff-83a9-4f98-b35e-f6ec754fd1e6,Data,Replication lag,localized,Christopher Lee,Michael Chen,Network Operations,2025-09-27 15:23:58,2025-09-27 16:26:58,2025-09-27 17:13:58,2025-09-28 08:13:58,110,false,false
187de3bd-1570-4fc9-aed1-2a04ecd8e41c,INC0000283,DNS resolution failure - efs-stag-0196,DNS resolution failure detected on efs-stag-0196. Impact: network related issue affecting service availability.,medium,P3,closed,5b254b52-2058-49bc-a92f-f0a533ec1785,9c1bf4ca-cf8a-451e-a0a4-3af8f7f10f65,Network,DNS resolution failure,localized,Christopher Lee,Lisa Anderson,DevOps,2025-09-25 16:02:35,2025-09-25 16:44:35,2025-09-25 16:19:35,2025-09-26 08:19:35,17,false,false
a1e4c30a-a44f-41d4-af4e-f6b3c25893c7,INC0000284,Data corruption - reporting-prod-0127,Data corruption detected on reporting-prod-0127. Impact: data related issue affecting service availability.,low,P4,resolved,a77a6d57-c76c-4270-8aa5-ff9fe930e999,3fa0669e-f615-46f6-a5a6-1bce70f24056,Data,Data corruption,localized,Amanda White,James Brown,Security Operations,2026-01-10 21:12:28,2026-01-10 23:09:28,2026-01-11 01:03:28,,231,true,false
269a3500-9c16-457f-b7f6-944ddb082fd2,INC0000285,Storage full - activemq-test-0098,Storage full detected on activemq-test-0098. Impact: data related issue affecting service availability.,medium,P3,open,c123741a-8a28-48d1-b80c-d67773467c43,0b86f888-18fa-41d7-9f06-8e24157e707a,Data,Storage full,localized,John Smith,Daniel Harris,Platform Engineering,2025-12-06 21:02:04,,,,,false,false
3af59436-a762-406f-8210-f15cdab35048,INC0000286,Memory leak - varnish-stag-0059,Memory leak detected on varnish-stag-0059. Impact: application related issue affecting service availability.,low,P4,resolved,ce08359f-471d-4a16-b8c2-4108bbf0c2d9,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Application,Memory leak,limited,Michael Chen,Lisa Anderson,Data Engineering,2025-09-02 17:35:38,2025-09-02 19:35:38,2025-09-03 00:35:38,,420,true,false
68039d1e-83df-4e41-9600-7754b8947eb6,INC0000287,Brute force attempt - vpn-prod-0147,Brute force attempt detected on vpn-prod-0147. Impact: security related issue affecting service availability.,medium,P3,closed,0fd1ec77-7604-4432-97a6-1a34e8f26467,541cbcda-42b7-490b-83b8-1e60396f364d,Security,Brute force attempt,limited,James Brown,Michael Chen,Data Engineering,2025-10-16 08:33:53,2025-10-16 09:11:53,2025-10-16 09:43:53,2025-10-16 17:43:53,70,false,false
c46659a3-30a2-4ec5-a8d2-6f2e974180a5,INC0000288,DNS resolution failure - varnish-stag-0056,DNS resolution failure detected on varnish-stag-0056. Impact: network related issue affecting service availability.,low,P4,in_progress,1ffba6a4-7ed2-4be2-821d-3bd36bae0761,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Network,DNS resolution failure,limited,Lisa Anderson,Michael Chen,Cloud Infrastructure,2025-09-01 20:07:56,2025-09-01 20:16:56,,,,false,false
71087b70-efdc-43b3-9d9b-ae1d79cc4aa6,INC0000289,Replication lag - efs-prod-0022,Replication lag detected on efs-prod-0022. Impact: data related issue affecting service availability.,medium,P3,closed,c345a6a4-7504-45ab-a46f-3495b0dd335a,e62f6318-4753-4bd5-8bd7-54a1f6528b9b,Data,Replication lag,localized,Christopher Lee,Sarah Johnson,Customer Experience,2026-01-21 06:08:38,2026-01-21 07:51:38,2026-01-21 07:59:38,2026-01-21 21:59:38,111,false,false
089a5a30-8581-46ca-b660-a531ae3b418e,INC0000290,Certificate expired - router-deve-0103,Certificate expired detected on router-deve-0103. Impact: security related issue affecting service availability.,critical,P1,in_progress,8fa23238-effc-41e6-b2dc-a0c13b0b4710,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Security,Certificate expired,limited,David Wilson,Amanda White,Data Engineering,2026-01-15 13:51:44,2026-01-15 14:46:44,,,,false,true
1cd67666-6ee4-47fe-a6d7-6ea6dc0dc154,INC0000291,Configuration error - vpn-test-0226,Configuration error detected on vpn-test-0226. Impact: application related issue affecting service availability.,high,P2,in_progress,0659d065-d6ea-45a3-894b-454ae8379ffd,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Application,Configuration error,localized,Amanda White,Lisa Anderson,Database Operations,2025-08-21 20:45:22,2025-08-21 22:07:22,,,,false,false
922e9e15-b216-42e0-acb0-1849797eb997,INC0000292,Slow response - web-prod-0274,Slow response detected on web-prod-0274. Impact: performance related issue affecting service availability.,medium,P3,resolved,25f82df2-f9fe-4249-8aa4-e2b57bea8eed,5dde88a6-aa1b-4250-9502-369757c5ad99,Performance,Slow response,localized,Christopher Lee,Jessica Garcia,Platform Engineering,2025-08-09 10:19:47,2025-08-09 11:56:47,2025-08-09 12:00:47,,101,false,false
850b9c42-502c-400f-9f6d-b8aab5a23b06,INC0000293,Service down - redis-stag-0289,Service down detected on redis-stag-0289. Impact: availability related issue affecting service availability.,high,P2,in_progress,1dd2b811-7f10-4922-ae6c-1a4153ea5bde,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Availability,Service down,localized,Emily Davis,Jennifer Martinez,Platform Engineering,2025-08-19 01:55:01,2025-08-19 03:38:01,,,,false,false
bdd76c06-94b5-4ec1-8dd1-456d523d6215,INC0000294,Configuration error - Unknown CI,Configuration error detected on infrastructure. Impact: application related issue affecting service availability.,medium,P3,open,,,Application,Configuration error,limited,Daniel Harris,Kevin Thompson,Network Operations,2026-01-17 01:51:48,,,,,false,false
c9fef2aa-354a-46d6-9374-e0b98dac8435,INC0000295,Brute force attempt - varnish-dr-0079,Brute force attempt detected on varnish-dr-0079. Impact: security related issue affecting service availability.,low,P4,closed,79e8a3e6-f463-449c-9464-6f24165d3163,9fee8601-d9ae-4a80-8221-605196634a7b,Security,Brute force attempt,widespread,Amanda White,Lisa Anderson,DevOps,2025-11-29 07:20:22,2025-11-29 09:17:22,2025-11-29 10:39:22,2025-11-30 01:39:22,199,false,false
0daeb71d-1bf0-41cc-a32f-5fe2454f2a3b,INC0000296,Unauthorized access - redis-prod-0154,Unauthorized access detected on redis-prod-0154. Impact: security related issue affecting service availability.,low,P4,closed,6163938c-bc64-4e42-ba65-41e07480bde6,dfee32ff-83a9-4f98-b35e-f6ec754fd1e6,Security,Unauthorized access,localized,Jennifer Martinez,Daniel Harris,Database Operations,2025-09-09 13:21:25,2025-09-09 14:24:25,2025-09-09 17:06:25,2025-09-11 15:06:25,225,false,false
9634e658-ebac-491b-aea1-10bda7561d31,INC0000297,Storage full - vpn-prod-0236,Storage full detected on vpn-prod-0236. Impact: data related issue affecting service availability.,low,P4,resolved,08ff2d78-d479-489a-aa51-c09e0456b5de,7f62fecd-2388-45ac-b906-de6be5343086,Data,Storage full,limited,Christopher Lee,Christopher Lee,DevOps,2025-11-28 03:58:09,2025-11-28 04:52:09,2025-11-28 08:10:09,,252,true,false
2926c7f1-ce87-455a-9b45-0ea499a21c90,INC0000298,Partial outage - cloudfunction-prod-0292,Partial outage detected on cloudfunction-prod-0292. Impact: availability related issue affecting service availability.,high,P2,closed,11741a29-cc7f-4c67-89b6-8c3e27718bc7,7fa559bc-2833-4dcf-ac5b-1e2401d09160,Availability,Partial outage,localized,Michelle Robinson,Jessica Garcia,Security Operations,2025-09-23 10:20:25,2025-09-23 11:11:25,2025-09-23 18:15:25,2025-09-25 00:15:25,475,false,false
310bcfd7-9f6a-4932-a245-216e5fc0a534,INC0000299,Resource exhaustion - s3-prod-0212,Resource exhaustion detected on s3-prod-0212. Impact: performance related issue affecting service availability.,medium,P3,in_progress,743450d7-0406-40e0-bbf8-783c7aab5448,f9c1269b-0495-436f-b7f9-ba6e77ec6bda,Performance,Resource exhaustion,limited,Lisa Anderson,Daniel Harris,Data Engineering,2025-08-17 19:04:05,2025-08-17 19:36:05,,,,false,false
824cf135-58e9-4429-86e2-ef2c9ea73a6a,INC0000300,High latency - nfs-prod-0089,High latency detected on nfs-prod-0089. Impact: performance related issue affecting service availability.,medium,P3,closed,4eed41d6-2d62-47e7-8769-1e2c5bc92adc,,Performance,High latency,limited,James Brown,David Wilson,DevOps,2025-10-13 08:19:09,2025-10-13 10:02:09,2025-10-13 09:53:09,2025-10-15 03:53:09,94,false,false
